,Day,Plate,Well,Culture,Media,Growth Rate,Time to Max Growth,Saturation OD,Rsq
998,3,Plate 3,D4,928,TSB,0.85454226,4.516666667,1.101278095,0.999545025
999,3,Plate 3,D5,293,TSB,0.866631816,3.683333333,1.017855959,0.999338071
1000,3,Plate 3,D6,929,TSB,0.637841531,3.683333333,0.8199538,0.999057365
1001,3,Plate 3,D7,294,TSB,0.764368992,4.683333333,1.106996258,0.999870822
1002,3,Plate 3,D8,295,TSB,0.711154969,4.183333333,0.996136483,0.999935704
1003,3,Plate 3,D9,296,TSB,0.687291528,6.683333333,0.979848626,0.998480842
1004,3,Plate 3,D10,930,TSB,0.840276642,4.35,1.031995426,0.999569626
1005,3,Plate 3,D11,297,TSB,0.564923175,5.683333333,1.03697012,0.999949224
1006,3,Plate 3,D12,931,TSB,0.708462697,3.516666667,1.009536242,0.999658757
1007,3,Plate 3,E1,284,TSB,0.663218913,4.016666667,1.324713669,0.999620052
1008,3,Plate 3,E2,932,TSB,0.783243919,3.85,1.092565168,0.999409797
1009,3,Plate 3,E3,298,TSB,0.839478463,4.516666667,1.345142387,0.999405911
1010,3,Plate 3,E4,299,TSB,0.861841767,3.683333333,1.080571051,0.999415906
1011,3,Plate 3,E5,341,TSB,0.80199777,3.85,1.100425864,0.999540492
1012,3,Plate 3,E6,933,TSB,0.790594843,4.016666667,1.144988646,0.99971811
1013,3,Plate 3,E7,305,TSB,0.14746755,15.68333333,0.07146251,0.999936595
1014,3,Plate 3,E8,306,TSB,0.551064847,10.68333333,0.196541143,0.999083001
1015,3,Plate 3,E9,934,TSB,0.824165102,4.183333333,1.129141285,0.99966119
1016,3,Plate 3,E10,308,TSB,0.788516508,4.516666667,1.054856543,0.999794783
1017,3,Plate 3,E11,935,TSB,0.759870448,3.516666667,0.880775867,0.999133908
1018,3,Plate 3,E12,937,TSB,0.842192335,4.183333333,1.067999599,0.999683291
1019,3,Plate 3,F1,316,TSB,0.874004729,3.85,1.001142511,0.999199425
1020,3,Plate 3,F2,938,TSB,0.788842154,3.85,1.058136312,0.999793737
1021,3,Plate 3,F3,944,TSB,0.33316526,11.85,0.084569979,0.99956994
1022,3,Plate 3,F4,319,TSB,0.872395146,4.183333333,1.028998056,0.999370053
1023,3,Plate 3,F5,322,TSB,0.752016576,4.35,1.107855154,0.999581205
1024,3,Plate 3,F6,945,TSB,0.965508775,2.183333333,0.511267733,0.995717624
1025,3,Plate 3,F7,947,TSB,0.721656284,5.016666667,0.491516755,0.996998985
1026,3,Plate 3,F8,323,TSB,0.503208687,6.516666667,1.041281364,0.999671876
1027,3,Plate 3,F9,0,TSB,0.659410508,15.68333333,0.285351028,0.999885457
1028,3,Plate 3,F10,954,TSB,0,18.01666667,0.094647062,0
1029,3,Plate 3,F11,332,TSB,0.859289578,4.016666667,1.02771224,0.999350563
1030,3,Plate 3,F12,956,TSB,0.390270973,9.35,0.190856074,0.999404869
1031,3,Plate 3,G1,333,TSB,0.792794879,5.183333333,1.091426497,0.999841382
1032,3,Plate 3,G2,334,TSB,0.837500627,4.016666667,1.077260053,0.999334295
1033,3,Plate 3,G3,958,TSB,0.558605233,8.683333333,0.129711287,0.996062205
1034,3,Plate 3,G4,335,TSB,0.768885724,3.683333333,1.023569075,0.999552413
1035,3,Plate 3,G5,336,TSB,0.621047462,4.85,0.245135597,0.998706974
1036,3,Plate 3,G6,229,TSB,0.747704437,4.516666667,0.968142646,0.999103244
1037,3,Plate 3,G7,233,TSB,0.785439239,5.35,1.133997984,0.999392101
1038,3,Plate 3,G8,257,TSB,0.668442801,3.016666667,1.064284411,0.999672408
1039,3,Plate 3,G9,284,TSB,0.703903665,4.016666667,1.085711296,0.999655129
1040,3,Plate 3,G10,341,TSB,0.876905111,3.516666667,1.104853597,0.99956262
1041,3,Plate 3,G11,959,TSB,0.541720356,6.183333333,0.624104705,0.999287195
1042,3,Plate 3,G12,337,TSB,0.865723585,3.35,1.09055977,0.99980114
1043,3,Plate 3,H1,338,TSB,0.790827291,3.516666667,1.023956631,0.999741773
1044,3,Plate 3,H2,339,TSB,0.837388227,4.35,1.08899305,0.998231188
1045,3,Plate 3,H3,342,TSB,0.593377544,5.183333333,1.094854348,0.999997493
1046,3,Plate 3,H4,343,TSB,0.560448927,8.516666667,1.07512087,0.999456157
1047,3,Plate 3,H5,961,TSB,0.478579314,9.85,0.157545631,0.998877644
1048,3,Plate 3,H6,344,TSB,0.767103949,4.85,0.995713896,0.998724633
1049,3,Plate 3,H7,346,TSB,0.628693162,5.183333333,0.997988119,0.999842652
1050,3,Plate 3,H8,347,TSB,0.799110149,6.683333333,0.983570287,0.999060803
1051,3,Plate 3,H9,348,TSB,0.818258901,2.85,1.095704173,0.999832754
1052,3,Plate 3,H10,963,TSB,-0.01798217,15.68333333,0.213369822,-0.992946353
1053,3,Plate 3,H11,349,TSB,0.84426957,4.183333333,1.06856757,0.998268047
1054,3,Plate 3,H12,350,TSB,0.288118337,10.01666667,0.330121355,0.999695721
1055,3,Plate 4,A1,117,TSB,0.639285693,7,0.94899051,0.999236088
1056,3,Plate 4,A2,904,TSB,0.498823949,6.666666667,0.881676406,0.999476639
1057,3,Plate 4,A3,142,TSB,0.845110699,4,1.073281627,0.998860957
1058,3,Plate 4,A4,159,TSB,0.69087676,5.833333333,0.936999848,0.999946939
1059,3,Plate 4,A5,905,TSB,0.354497263,11.16666667,0.743468179,0.99979496
1060,3,Plate 4,A6,234,TSB,0.808917098,7.666666667,1.080565633,0.998932071
1061,3,Plate 4,A7,245,TSB,0.768841468,6.166666667,0.995852783,0.999007086
1062,3,Plate 4,A8,254,TSB,0.728886688,4.5,1.380137118,0.999024436
1063,3,Plate 4,A9,907,TSB,0.383987771,12.16666667,0.50385654,0.999206136
1064,3,Plate 4,A10,255,TSB,0.527265777,3.333333333,0.995275703,0.99768379
1065,3,Plate 4,A11,256,TSB,0.794824159,5.166666667,0.959714179,0.999719457
1066,3,Plate 4,A12,908,TSB,0.592425432,8.333333333,0.301324535,0.997988463
1067,3,Plate 4,B1,258,TSB,0.849611329,2.333333333,1.043711724,0.998776667
1068,3,Plate 4,B2,229,TSB,0.627099849,2.833333333,0.934998473,0.999057424
1069,3,Plate 4,B3,912,TSB,0.895083357,2.333333333,1.004709776,0.998212546
1070,3,Plate 4,B4,233,TSB,0.664511576,4.666666667,1.407428484,0.999621179
1071,3,Plate 4,B5,913,TSB,0.911656586,3,1.081418025,0.998968099
1072,3,Plate 4,B6,259,TSB,0.547525261,5,1.011562682,0.999987076
1073,3,Plate 4,B7,265,TSB,0.798977848,4,1.081281388,0.996889552
1074,3,Plate 4,B8,266,TSB,0.840171312,2.666666667,1.058568617,0.998737876
1075,3,Plate 4,B9,267,TSB,0.605354524,4.833333333,0.777645764,0.999588826
1076,3,Plate 4,B10,269,TSB,0.821229108,4.666666667,1.067982538,0.998506172
1077,3,Plate 4,B11,914,TSB,1.061407033,1.5,1.14342359,0.997101075
1078,3,Plate 4,B12,270,TSB,0.819439557,1.833333333,1.249861555,0.999076303
1079,3,Plate 4,C1,271,TSB,0.750735294,4,1.357849838,0.999186248
1080,3,Plate 4,C2,915,TSB,0.974337741,1.833333333,1.105847913,0.998247842
1081,3,Plate 4,C3,272,TSB,0.120217521,6.166666667,1.075995365,0.992661811
1082,3,Plate 4,C4,916,TSB,0.907025419,2.333333333,0.97042256,0.998711368
1083,3,Plate 4,C5,274,TSB,0.859537074,3,1.051854096,0.999271278
1084,3,Plate 4,C6,277,TSB,0.785062709,3.5,1.082567222,0.999758929
1085,3,Plate 4,C7,278,TSB,0.614727444,3.166666667,1.087464469,0.999227592
1086,3,Plate 4,C8,257,TSB,0.743815221,2.833333333,1.033999171,0.999310599
1087,3,Plate 4,C9,279,TSB,0.497043738,3.166666667,1.021425795,0.999628128
1088,3,Plate 4,C10,917,TSB,0.52526427,7.166666667,1.197094628,0.998234842
1089,3,Plate 4,C11,923,TSB,0.548167929,6.666666667,1.051851378,0.99747038
1090,3,Plate 4,C12,280,TSB,1.18768261,2.666666667,1.03656883,0.996004972
1091,3,Plate 4,D1,286,TSB,0.630749421,3.166666667,1.399424909,0.999638856
1092,3,Plate 4,D2,924,TSB,0.506712384,7,1.037946533,0.998779719
1093,3,Plate 4,D3,925,TSB,0.679547364,2.833333333,1.134283359,0.998995835
1094,3,Plate 4,D4,928,TSB,0.787168681,4.5,1.068851336,0.99986469
1095,3,Plate 4,D5,293,TSB,0.917267084,2.333333333,1.043992061,0.997883274
1096,3,Plate 4,D6,929,TSB,0.664330126,3.333333333,0.934468566,0.99914399
1097,3,Plate 4,D7,294,TSB,0.674283871,4.666666667,1.073854292,0.999877747
1098,3,Plate 4,D8,295,TSB,1.01499454,2.666666667,0.963571005,0.998845844
1099,3,Plate 4,D9,296,TSB,0.701152551,6.666666667,0.937852659,0.998272524
1100,3,Plate 4,D10,930,TSB,0.636513508,2.666666667,1.055995531,0.99956955
1101,3,Plate 4,D11,297,TSB,0.530957994,3.666666667,0.994980031,0.99976159
1102,3,Plate 4,D12,931,TSB,0.636361778,1.666666667,0.920955371,0.998269817
1103,3,Plate 4,E1,284,TSB,0.74814767,3,1.029568534,0.997844194
1104,3,Plate 4,E2,932,TSB,0.80644701,3.333333333,1.063701036,0.999313122
1105,3,Plate 4,E3,298,TSB,0.79058378,4.166666667,1.056998245,0.999528543
1106,3,Plate 4,E4,299,TSB,0.753870637,3,1.424851381,0.999929876
1107,3,Plate 4,E5,341,TSB,0.897178318,2.833333333,1.070854817,0.999861157
1108,3,Plate 4,E6,933,TSB,0.857572677,3.166666667,1.139557024,0.998860043
1109,3,Plate 4,E7,305,TSB,0.170969544,14.5,0.083694578,0.999932411
1110,3,Plate 4,E8,306,TSB,0.537594928,10.16666667,0.322945973,0.999344993
1111,3,Plate 4,E9,934,TSB,0.719992526,3,1.203132035,0.999707027
1112,3,Plate 4,E10,308,TSB,0.644013087,2.833333333,1.251268047,0.999231822
1113,3,Plate 4,E11,935,TSB,0.602497438,1.666666667,1.046438003,0.999215608
1114,3,Plate 4,E12,937,TSB,0.724874862,4.666666667,1.337140351,0.998913219
1115,3,Plate 4,F1,316,TSB,0.76998126,3.5,0.985285321,0.999814194
1116,3,Plate 4,F2,938,TSB,0.753934559,3.666666667,1.077993514,0.99987338
1117,3,Plate 4,F3,944,TSB,0,18.01666667,0.031554034,0
1118,3,Plate 4,F4,319,TSB,0.822256465,4.166666667,1.028851392,0.998958189
1119,3,Plate 4,F5,322,TSB,0.747406741,3,1.389558393,0.999322941
1120,3,Plate 4,F6,945,TSB,1.114077581,1.833333333,0.760447599,0.998043721
1121,3,Plate 4,F7,947,TSB,0.983878077,3.333333333,0.651475888,0.991266779
1122,3,Plate 4,F8,323,TSB,0.595297286,4.166666667,1.274713645,0.999672256
1123,3,Plate 4,F9,0,TSB,0,18.01666667,0.029538752,0
1124,3,Plate 4,F10,954,TSB,0,18.01666667,0.032220066,0
1125,3,Plate 4,F11,332,TSB,0.772765373,2,1.287073848,0.999176446
1126,3,Plate 4,F12,956,TSB,0.388181922,9.166666667,0.226283371,0.997763653
1127,3,Plate 4,G1,333,TSB,0.70166254,5.166666667,1.079140416,0.999721168
1128,3,Plate 4,G2,334,TSB,0.791475277,3.166666667,1.01771278,0.999931493
1129,3,Plate 4,G3,958,TSB,0.603083991,8.333333333,0.128426499,0.997319702
1130,3,Plate 4,G4,335,TSB,0.778339609,2.666666667,1.000711178,0.999724251
1131,3,Plate 4,G5,336,TSB,0.597716924,4.666666667,0.243564463,0.999027277
1132,3,Plate 4,G6,229,TSB,0.667293701,2.666666667,0.945713725,0.99959544
1133,3,Plate 4,G7,233,TSB,0.800235512,5.333333333,1.126854934,0.999055619
1134,3,Plate 4,G8,257,TSB,0.855161959,3,1.016857083,0.998559128
1135,3,Plate 4,G9,284,TSB,0.686033098,3.333333333,1.056568608,0.99882677
1136,3,Plate 4,G10,341,TSB,1.026705872,2.5,1.451142618,0.998978996
1137,3,Plate 4,G11,959,TSB,0.567852438,7.333333333,0.856833124,0.996721961
1138,3,Plate 4,G12,337,TSB,0.919635653,2.333333333,1.023418131,0.99809399
1139,3,Plate 4,H1,338,TSB,0.763644778,2.666666667,0.999401479,0.999946284
1140,3,Plate 4,H2,339,TSB,0.782840054,3.5,1.393837628,0.999237511
1141,3,Plate 4,H3,342,TSB,0.563595516,3.333333333,1.186843481,0.999736923
1142,3,Plate 4,H4,343,TSB,0.53560289,8.5,1.08226609,0.999089127
1143,3,Plate 4,H5,961,TSB,0.546260622,9.166666667,0.180634412,0.997320735
1144,3,Plate 4,H6,344,TSB,0.753677475,4.833333333,0.994712891,0.998441608
1145,3,Plate 4,H7,346,TSB,0.560687028,4,0.994272681,0.999719531
1146,3,Plate 4,H8,347,TSB,0.763397822,6.5,0.976856787,0.998962925
1147,3,Plate 4,H9,348,TSB,0.745450954,3.666666667,1.079701881,0.997499942
1148,3,Plate 4,H10,963,TSB,0.517317803,4.666666667,0.185570768,0.998953578
1149,3,Plate 4,H11,349,TSB,0.823881371,3,1.050423288,0.999512866
1150,3,Plate 4,H12,350,TSB,0.276151449,10.16666667,0.27518739,0.998592374
